GEO_ID,Total population,Male,Under 5 years,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some other race,Two or more races,Name,State,County,Tract
1400000US06107002302,4580,53.8,10.7,8.3,9.6,3.4,8.0,13.7,13.5,15.1,5.9,1.7,7.1,2.4,0.6,33.1,90.0,2.6,0.7,1.5,0.0,4.7,0.7,Census Tract 23.02; Tulare County; California,6,107,2302
1400000US06107002303,6015,46.6,5.0,6.9,8.9,6.7,3.7,10.4,13.9,14.0,5.9,3.5,9.6,8.0,3.5,41.8,90.9,0.4,0.0,0.5,0.0,5.0,3.2,Census Tract 23.03; Tulare County; California,6,107,2303
1400000US06107002304,2094,47.9,8.3,8.5,6.5,1.2,8.2,21.6,6.9,10.2,4.8,3.2,13.0,5.6,2.0,34.1,86.5,7.2,2.1,0.8,0.0,3.4,0.0,Census Tract 23.04; Tulare County; California,6,107,2304
1400000US06107002400,9583,50.9,7.5,9.4,8.3,9.1,6.1,14.6,15.2,11.5,5.3,5.1,5.1,2.0,0.8,31.0,76.3,0.6,0.2,7.2,1.1,10.7,3.9,"Census Tract 24, Tulare County, California",6,107,2400
1400000US06107002500,4059,50.0,8.5,5.1,11.8,12.0,9.6,9.4,14.1,14.2,5.0,3.1,3.8,2.0,1.3,28.5,85.5,1.0,2.3,1.3,0.0,7.4,2.5,Census Tract 25; Tulare County; California,6,107,2500
1400000US06107002601,4608,53.0,8.9,13.4,9.1,11.7,3.7,11.9,13.6,10.7,4.5,2.8,4.5,2.4,2.7,28.0,81.2,0.5,0.2,0.8,0.0,13.0,4.3,Census Tract 26.01; Tulare County; California,6,107,2601
1400000US06107002602,5391,49.3,12.4,8.3,8.6,14.2,7.4,12.0,10.9,10.8,5.8,3.2,4.5,1.3,0.5,24.6,77.2,0.0,0.0,1.4,0.0,20.3,1.0,Census Tract 26.02; Tulare County; California,6,107,2602
1400000US06107002700,5657,51.3,3.9,2.8,8.4,5.6,3.7,7.7,9.1,14.8,7.5,11.0,14.7,8.6,2.1,50.6,72.6,0.5,17.3,0.7,0.1,5.0,3.8,"Census Tract 27, Tulare County, California",6,107,2700
1400000US06107002800,3245,46.3,8.6,8.4,11.8,11.2,8.9,17.1,13.8,7.3,4.9,2.1,2.6,2.5,0.8,25.3,76.4,0.3,0.0,0.0,0.0,21.1,2.2,Census Tract 28; Tulare County; California,6,107,2800
1400000US06107002901,3396,45.2,10.4,13.0,5.5,5.4,6.9,14.8,11.5,16.0,3.9,3.1,4.1,2.1,3.2,30.1,72.6,5.6,0.0,0.0,0.0,16.1,5.7,Census Tract 29.01; Tulare County; California,6,107,2901
1400000US06107002903,5455,53.6,7.5,9.8,11.9,9.7,6.7,9.6,16.6,11.5,4.9,3.7,5.2,2.1,0.8,29.7,76.2,4.5,2.4,2.4,0.0,11.2,3.3,Census Tract 29.03; Tulare County; California,6,107,2903
1400000US06107002904,5054,47.3,10.8,12.2,7.9,6.9,6.1,16.8,12.2,12.3,2.0,3.1,5.3,3.4,1.1,28.7,72.1,2.4,1.8,0.2,0.0,16.0,7.5,Census Tract 29.04; Tulare County; California,6,107,2904
1400000US06107003001,4886,55.4,12.8,9.1,14.5,9.0,7.0,16.5,8.9,9.9,2.7,3.5,2.5,3.2,0.5,23.5,71.9,3.9,2.3,5.1,0.0,13.5,3.3,Census Tract 30.01; Tulare County; California,6,107,3001
1400000US06107003002,4060,50.0,12.7,8.1,14.7,6.8,12.3,14.2,11.3,9.7,4.2,2.9,2.2,0.3,0.5,23.1,66.9,7.4,0.0,2.9,0.0,18.1,4.7,Census Tract 30.02; Tulare County; California,6,107,3002
1400000US06107003100,3241,50.3,10.0,9.0,8.1,8.9,8.2,14.2,13.3,12.2,4.5,3.3,5.4,2.3,0.7,29.6,80.3,3.0,0.9,0.6,0.0,13.5,1.7,Census Tract 31; Tulare County; California,6,107,3100
1400000US06107003200,6332,53.7,10.2,9.9,9.4,12.0,10.3,12.5,14.5,10.8,3.6,1.7,3.1,1.6,0.4,24.1,82.2,0.0,1.0,0.1,0.0,16.3,0.3,"Census Tract 32, Tulare County, California",6,107,3200
1400000US06107003300,8316,48.9,12.2,9.0,8.6,8.6,9.0,15.0,11.5,11.1,3.9,2.9,4.4,2.1,1.5,26.7,76.4,0.1,0.3,1.1,0.0,20.3,1.8,"Census Tract 33, Tulare County, California",6,107,3300
1400000US06107003400,6679,50.9,8.4,8.0,10.0,6.7,6.1,12.5,11.8,15.4,3.5,4.8,7.5,4.4,1.0,33.6,81.6,0.1,1.1,9.2,0.0,4.1,4.0,"Census Tract 34, Tulare County, California",6,107,3400
1400000US06107003501,3235,51.0,4.4,7.8,10.9,11.7,7.0,13.7,12.6,10.0,8.3,1.8,5.1,5.4,1.3,31.2,78.6,0.0,1.0,6.7,0.0,9.1,4.6,Census Tract 35.01; Tulare County; California,6,107,3501
1400000US06107003502,11309,52.6,10.1,7.3,10.8,11.1,5.3,13.2,13.8,10.7,6.0,5.0,4.5,1.5,0.7,29.1,66.8,0.0,2.8,7.2,0.0,17.6,5.6,"Census Tract 35.02, Tulare County, California",6,107,3502
1400000US06107003601,7320,46.2,9.4,5.5,11.5,11.9,6.4,9.8,13.9,12.1,4.8,5.1,5.6,2.3,1.6,28.6,72.7,0.0,0.0,3.3,0.0,18.9,5.1,Census Tract 36.01; Tulare County; California,6,107,3601
1400000US06107003602,7196,49.4,9.8,9.2,11.2,8.4,6.9,12.0,13.2,9.8,5.5,3.4,4.5,4.9,1.1,29.0,77.9,1.2,0.2,1.6,0.0,16.3,2.8,Census Tract 36.02; Tulare County; California,6,107,3602
1400000US06107003700,5481,44.4,9.9,10.7,8.4,8.6,3.9,16.7,10.3,11.3,6.2,3.4,5.1,3.7,1.9,30.0,79.6,0.0,0.5,4.6,0.0,14.9,0.5,Census Tract 37; Tulare County; California,6,107,3700
1400000US06107003801,2905,44.7,7.8,8.8,6.0,11.5,5.3,15.7,8.1,9.4,8.3,8.3,6.0,4.1,0.7,33.3,86.7,0.3,3.3,1.5,0.0,5.7,2.5,Census Tract 38.01; Tulare County; California,6,107,3801
1400000US06107003802,4311,54.3,5.7,11.7,8.1,5.7,10.0,16.4,12.9,11.6,3.1,2.9,4.1,5.5,2.4,30.2,59.4,1.8,1.0,4.9,0.0,30.5,2.4,Census Tract 38.02; Tulare County; California,6,107,3802
1400000US06107003901,7520,51.0,9.1,8.1,9.6,13.8,5.8,11.9,15.1,13.4,5.7,1.7,3.7,1.7,0.2,28.3,69.3,1.2,2.6,0.5,0.0,23.8,2.6,"Census Tract 39.01, Tulare County, California",6,107,3901
1400000US06107003902,5313,49.4,9.2,9.5,9.3,7.3,6.9,11.3,10.3,13.3,4.9,5.8,6.3,3.6,2.2,31.1,71.3,2.0,2.4,3.9,0.0,18.9,1.4,Census Tract 39.02; Tulare County; California,6,107,3902
1400000US06107004000,385,79.0,0.0,0.0,1.0,8.6,12.5,14.8,15.1,22.3,6.8,13.5,4.4,1.0,0.0,43.4,76.4,15.3,2.3,1.6,0.0,3.4,1.0,Census Tract 40; Tulare County; California,6,107,4000
1400000US06107004101,8770,51.9,11.3,10.4,10.4,7.4,8.0,16.7,11.5,11.2,3.4,2.5,5.1,2.0,0.0,25.9,64.7,0.9,2.7,2.0,0.0,26.0,3.7,"Census Tract 41.01, Tulare County, California",6,107,4101
1400000US06107004102,2114,54.2,10.5,9.6,9.0,6.9,7.9,17.0,13.3,12.3,4.2,3.4,5.5,0.4,0.0,28.2,68.8,2.9,0.3,0.0,1.9,21.3,4.8,Census Tract 41.02; Tulare County; California,6,107,4102
1400000US06107004200,5703,54.8,15.7,9.5,9.9,8.1,8.7,17.8,9.0,10.7,3.3,3.1,2.9,1.0,0.4,23.5,79.6,4.2,0.7,1.1,0.0,13.6,0.8,Census Tract 42; Tulare County; California,6,107,4200
1400000US06107004300,7342,51.2,13.4,10.6,11.3,10.1,8.5,11.3,13.6,10.1,3.9,2.6,3.2,0.8,0.5,21.9,63.8,0.9,0.2,4.4,0.0,29.8,0.9,"Census Tract 43, Tulare County, California",6,107,4300
1400000US06107004400,5300,47.7,10.5,9.5,12.0,11.0,8.3,10.7,15.8,10.7,3.4,1.8,5.0,1.1,0.2,24.5,78.0,0.0,0.2,4.1,0.0,16.1,1.7,"Census Tract 44, Tulare County, California",6,107,4400
1400000US06107004500,6203,48.6,9.8,9.3,6.4,12.5,9.2,10.9,13.5,12.2,4.5,4.5,5.4,1.4,0.4,27.1,67.3,0.0,0.7,0.5,0.0,29.9,1.5,Census Tract 45; Tulare County; California,6,107,4500
1400000US06109001100,4020,47.8,4.2,4.7,9.2,5.8,5.1,10.4,11.8,15.0,9.3,6.9,6.8,6.6,4.2,44.4,91.9,1.7,0.0,1.7,0.2,0.7,3.8,Census Tract 11; Tuolumne County; California,6,109,1100
1400000US06109001200,4037,51.4,5.1,4.8,7.3,4.7,5.9,12.3,12.1,16.8,6.5,6.5,7.9,7.1,3.1,43.8,84.9,0.3,2.4,2.0,0.0,8.7,1.7,Census Tract 12; Tuolumne County; California,6,109,1200
1400000US06109002100,4515,53.8,2.1,4.9,6.6,9.4,3.4,12.8,8.4,13.3,11.6,8.7,12.2,4.4,2.1,48.3,85.8,0.0,1.9,0.0,0.3,2.5,9.5,"Census Tract 21, Tuolumne County, California",6,109,2100
1400000US06109002200,7640,46.6,4.4,6.2,6.7,5.2,6.1,7.2,6.7,16.5,10.4,7.9,10.9,10.0,1.9,50.4,94.1,0.6,0.5,0.4,0.1,2.9,1.5,"Census Tract 22, Tuolumne County, California",6,109,2200
1400000US06109003100,6368,52.5,3.1,4.8,1.3,8.7,5.5,8.8,9.2,17.9,9.8,10.6,12.9,6.3,1.1,50.2,91.2,0.0,2.7,0.6,0.5,1.7,3.3,"Census Tract 31, Tuolumne County, California",6,109,3100
1400000US06109003200,5844,50.1,9.0,4.4,7.0,8.0,8.9,8.7,8.8,23.9,7.9,3.2,6.5,3.0,0.7,39.9,90.3,0.0,3.3,0.7,0.0,0.2,5.5,Census Tract 32; Tuolumne County; California,6,109,3200
1400000US06109004100,5593,47.1,5.1,5.9,3.1,7.7,4.0,7.8,12.5,16.1,7.0,5.9,9.7,8.7,6.6,47.4,93.5,0.0,1.4,0.5,0.3,2.9,1.4,"Census Tract 41, Tuolumne County, California",6,109,4100
1400000US06109004200,3587,48.3,2.9,2.3,4.0,4.1,1.3,5.4,10.7,11.2,9.4,14.2,22.2,6.6,5.5,59.3,94.3,0.0,0.8,1.3,0.0,0.2,3.4,"Census Tract 42, Tuolumne County, California",6,109,4200
1400000US06109005100,8199,46.7,5.1,5.3,6.7,4.0,3.6,7.9,9.8,14.4,11.9,7.8,13.3,8.5,1.7,50.2,94.4,0.0,0.8,1.5,0.0,0.4,2.9,"Census Tract 51, Tuolumne County, California",6,109,5100
1400000US06109005201,6271,85.0,1.6,2.1,1.5,2.1,10.4,26.3,27.7,15.1,3.9,3.6,3.6,1.6,0.4,37.2,52.1,18.3,1.3,1.6,0.5,19.1,7.1,Census Tract 52.01; Tuolumne County; California,6,109,5201
1400000US06109985202,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,Census Tract 9852.02; Tuolumne County; California,6,109,985202
1400000US06111000100,822,55.5,2.7,5.1,4.1,6.0,5.4,6.1,12.3,26.3,11.2,3.3,17.6,0.0,0.0,48.7,96.5,0.0,0.0,0.0,0.0,0.0,3.5,"Census Tract 1, Ventura County, California",6,111,100
1400000US06111000200,2523,47.6,8.7,5.9,7.5,9.3,9.8,18.3,9.9,16.4,5.4,2.7,3.8,1.0,1.2,28.3,51.2,0.2,1.3,0.0,0.0,45.2,2.1,"Census Tract 2, Ventura County, California",6,111,200
1400000US06111000302,6467,51.6,5.0,7.5,6.8,6.3,6.3,12.6,14.1,13.0,8.2,4.0,8.2,6.0,2.2,39.6,61.2,0.0,1.3,2.6,0.2,32.6,2.1,Census Tract 3.02; Ventura County; California,6,111,302
1400000US06111000303,5385,47.6,6.1,10.2,9.5,9.4,7.4,8.0,18.9,14.3,2.4,4.3,2.4,2.5,4.5,33.3,53.1,0.2,0.0,3.7,0.0,40.6,2.4,Census Tract 3.03; Ventura County; California,6,111,303
1400000US06111000304,5148,49.4,13.0,9.6,11.3,6.7,7.5,15.1,15.6,10.2,5.1,1.8,2.1,1.2,0.9,25.6,60.3,1.1,0.0,0.8,0.0,35.5,2.2,Census Tract 3.04; Ventura County; California,6,111,304
1400000US06111000400,6419,48.7,10.2,7.9,7.9,10.4,9.6,12.6,12.3,9.9,4.3,6.4,5.1,1.8,1.6,29.0,52.7,0.4,0.2,0.0,0.0,43.8,2.9,Census Tract 4; Ventura County; California,6,111,400
1400000US06111000500,2998,64.7,7.0,4.0,5.3,6.8,10.8,15.3,22.5,7.8,3.1,3.8,6.6,4.8,2.1,35.3,40.2,0.5,1.0,2.9,0.0,52.3,3.0,Census Tract 5; Ventura County; California,6,111,500
1400000US06111000600,5961,48.0,11.4,6.3,9.4,7.3,5.8,17.3,8.4,8.8,5.8,6.8,7.4,4.6,0.7,29.6,37.7,0.2,0.8,0.9,0.1,58.5,1.8,Census Tract 6; Ventura County; California,6,111,600
1400000US06111000701,6096,51.6,10.6,8.9,10.0,8.7,8.6,17.2,14.0,8.8,4.2,2.4,2.9,2.5,1.2,26.6,43.6,0.0,0.3,0.0,0.0,52.1,4.1,Census Tract 7.01; Ventura County; California,6,111,701
1400000US06111000702,3563,56.5,9.2,5.2,6.2,10.9,9.2,19.1,12.4,15.8,2.8,1.0,4.2,2.7,1.1,30.1,56.5,0.0,5.4,0.0,0.0,36.5,1.7,Census Tract 7.02; Ventura County; California,6,111,702
1400000US06111000800,7563,45.8,7.6,8.0,6.0,7.7,5.8,12.4,11.3,14.7,5.1,6.9,6.3,5.1,3.1,37.1,56.2,0.0,0.0,1.2,0.2,36.6,5.7,Census Tract 8; Ventura County; California,6,111,800
1400000US06111000901,2811,46.9,2.8,5.1,3.1,10.2,3.8,4.7,7.1,16.7,9.1,9.6,11.7,11.3,4.8,53.5,91.6,0.0,0.2,4.1,0.0,1.7,2.3,Census Tract 9.01; Ventura County; California,6,111,901
1400000US06111000902,2088,57.4,3.3,1.6,6.1,9.9,5.8,8.3,16.3,17.3,9.2,8.0,8.2,4.1,1.9,44.0,71.9,0.0,1.3,1.4,0.0,25.4,0.0,Census Tract 9.02; Ventura County; California,6,111,902
1400000US06111000903,5432,46.6,5.7,5.6,6.9,4.5,5.2,12.8,11.9,13.9,7.7,9.8,7.7,5.3,3.1,43.3,79.3,0.0,0.3,1.4,0.0,15.3,3.6,Census Tract 9.03; Ventura County; California,6,111,903
1400000US06111001001,2685,53.6,3.1,3.3,2.9,7.9,10.8,7.3,9.5,21.3,8.4,8.1,8.8,5.9,2.8,46.9,81.7,1.8,1.4,1.7,0.0,1.7,11.7,"Census Tract 10.01, Ventura County, California",6,111,1001
1400000US06111001002,7014,47.2,7.2,4.6,5.8,7.1,4.3,8.5,14.1,15.9,7.8,7.6,10.0,5.3,1.8,43.7,82.5,1.8,0.7,2.0,0.0,8.2,4.7,Census Tract 10.02; Ventura County; California,6,111,1002
1400000US06111001101,4957,48.3,4.8,7.4,5.5,5.1,8.4,10.7,10.9,20.7,5.0,5.6,9.4,4.8,1.6,43.6,83.0,0.0,1.4,0.0,0.0,11.4,4.2,Census Tract 11.01; Ventura County; California,6,111,1101
1400000US06111001102,3525,50.6,6.0,6.8,4.9,10.0,6.5,7.6,11.9,23.1,8.6,3.5,6.5,4.3,0.2,41.3,86.8,1.7,1.9,1.0,0.0,5.5,3.1,Census Tract 11.02; Ventura County; California,6,111,1102
1400000US06111001201,3973,47.4,6.2,6.8,2.8,6.4,6.0,13.7,9.2,17.3,5.0,5.4,11.0,7.9,2.3,41.9,76.7,1.2,1.3,0.7,0.0,17.8,2.4,Census Tract 12.01; Ventura County; California,6,111,1201
1400000US06111001202,6987,52.4,4.4,7.7,8.8,6.8,2.9,9.0,15.5,18.4,6.8,6.6,6.6,4.5,2.0,41.8,82.2,0.0,1.3,2.9,0.3,8.0,5.3,Census Tract 12.02; Ventura County; California,6,111,1202
1400000US06111001204,2380,58.6,7.9,8.2,3.4,11.5,8.4,14.7,7.5,20.3,6.1,5.9,3.2,2.3,0.9,31.5,55.8,2.7,0.0,2.2,0.0,32.9,6.5,Census Tract 12.04; Ventura County; California,6,111,1204
1400000US06111001206,759,50.9,0.7,0.9,1.2,8.3,5.5,2.1,13.7,16.5,17.1,4.6,18.7,8.7,2.0,55.2,95.5,0.0,0.0,0.0,0.1,4.3,0.0,"Census Tract 12.06, Ventura County, California",6,111,1206
1400000US06111001301,8212,49.0,6.7,12.6,6.6,6.3,8.5,14.6,15.8,13.4,5.1,4.2,3.2,2.2,0.9,31.3,59.3,0.6,0.1,1.7,0.0,29.3,9.1,"Census Tract 13.01, Ventura County, California",6,111,1301
1400000US06111001302,1569,47.7,4.8,3.6,6.3,7.1,4.0,6.1,9.4,11.2,3.6,11.5,15.0,9.8,7.6,53.7,68.3,1.7,2.6,0.0,0.0,23.4,4.0,Census Tract 13.02; Ventura County; California,6,111,1302
1400000US06111001401,3559,49.9,6.8,6.1,5.7,9.4,4.8,9.2,10.2,19.8,6.0,4.8,9.6,4.8,2.9,43.8,78.3,1.5,2.4,1.3,0.0,13.1,3.5,Census Tract 14.01; Ventura County; California,6,111,1401
1400000US06111001402,5802,46.1,3.2,3.5,8.5,11.3,7.5,9.8,12.1,20.5,8.5,4.6,6.2,3.4,1.0,39.1,74.2,0.5,0.8,4.2,0.0,17.6,2.7,Census Tract 14.02; Ventura County; California,6,111,1402
1400000US06111001502,8548,46.4,9.5,5.5,5.0,5.0,6.7,18.2,13.7,15.8,4.5,3.3,5.1,5.3,2.6,35.1,62.7,1.5,0.0,10.2,0.0,21.8,3.8,"Census Tract 15.02, Ventura County, California",6,111,1502
1400000US06111001503,4817,52.2,9.1,6.5,3.7,6.5,6.2,18.4,15.5,11.6,4.3,4.4,4.6,7.3,1.8,34.8,64.7,4.6,0.6,6.4,0.0,18.3,5.5,"Census Tract 15.03, Ventura County, California",6,111,1503
1400000US06111001506,5044,48.3,8.6,5.5,6.2,7.8,5.8,11.2,17.0,11.6,8.2,8.1,5.7,3.1,1.0,37.6,74.0,1.4,1.8,4.0,0.0,13.4,5.5,Census Tract 15.06; Ventura County; California,6,111,1506
1400000US06111001507,4405,54.3,9.8,5.4,7.6,8.6,9.6,12.2,15.3,11.9,5.7,5.5,4.2,3.3,0.7,31.4,56.9,1.7,0.0,5.9,0.0,25.0,10.4,Census Tract 15.07; Ventura County; California,6,111,1507
1400000US06111001601,858,54.1,4.5,1.3,0.0,5.8,11.4,14.3,11.4,26.3,4.9,2.9,8.4,7.5,1.2,46.5,92.4,0.0,0.0,0.6,0.0,7.0,0.0,"Census Tract 16.01, Ventura County, California",6,111,1601
1400000US06111001602,2322,49.0,6.2,4.4,8.0,8.0,7.8,9.2,6.4,18.6,4.5,5.6,11.6,6.2,3.6,45.1,70.0,1.0,1.6,0.7,0.0,21.2,5.6,Census Tract 16.02; Ventura County; California,6,111,1602
1400000US06111001700,3617,51.5,5.8,6.0,4.0,6.2,5.1,4.8,12.7,19.2,10.1,4.9,11.9,6.9,2.4,49.2,92.3,0.0,0.0,2.9,0.0,2.2,2.6,"Census Tract 17, Ventura County, California",6,111,1700
1400000US06111001800,4687,49.5,3.1,5.6,9.1,6.4,3.4,10.3,12.7,16.2,7.1,5.3,7.0,8.8,4.9,44.6,91.5,0.1,0.3,3.1,0.0,3.9,1.1,"Census Tract 18, Ventura County, California",6,111,1800
1400000US06111001900,3664,45.3,5.7,5.4,7.0,4.0,3.1,11.3,16.6,21.3,4.7,5.5,4.1,7.3,3.9,43.5,84.7,0.7,1.1,1.7,0.0,9.7,2.1,"Census Tract 19, Ventura County, California",6,111,1900
1400000US06111002000,2562,50.3,5.5,3.7,5.0,6.6,1.2,9.0,13.2,20.7,4.9,7.5,12.0,5.7,5.1,47.5,87.8,1.4,0.7,1.8,0.0,8.0,0.2,Census Tract 20; Ventura County; California,6,111,2000
1400000US06111002102,1423,50.2,0.0,1.8,3.3,0.6,11.9,22.0,13.1,18.4,11.0,4.6,8.1,2.8,2.4,42.9,86.9,1.1,0.0,3.6,0.0,3.7,4.6,Census Tract 21.02; Ventura County; California,6,111,2102
1400000US06111002200,6722,48.4,9.3,9.0,8.9,10.1,6.2,11.5,13.5,16.9,4.0,5.4,3.2,1.7,0.3,31.5,44.3,2.4,1.8,1.9,0.0,40.9,8.6,Census Tract 22; Ventura County; California,6,111,2200
1400000US06111002300,7928,53.4,11.3,11.2,6.2,8.3,9.9,15.1,16.7,8.8,5.7,2.6,2.2,1.4,0.5,27.7,44.8,0.6,0.3,0.7,0.1,48.9,4.6,"Census Tract 23, Ventura County, California",6,111,2300
1400000US06111002400,2518,50.6,7.3,2.5,2.5,4.2,10.8,17.9,10.2,23.2,5.3,2.9,7.9,4.9,0.4,39.6,77.0,0.9,0.0,3.3,0.0,12.1,6.6,Census Tract 24; Ventura County; California,6,111,2400
1400000US06111002500,4861,43.9,4.3,2.6,5.1,6.2,5.3,13.5,8.9,17.0,3.5,9.8,11.8,8.3,3.7,47.9,92.5,0.0,0.4,0.9,0.0,0.3,6.0,Census Tract 25; Ventura County; California,6,111,2500
1400000US06111002600,3338,55.3,4.0,3.7,9.9,7.5,6.0,11.3,22.6,14.3,5.4,8.1,4.3,2.4,0.4,38.5,73.0,0.4,6.6,1.4,0.9,11.1,6.5,Census Tract 26; Ventura County; California,6,111,2600
1400000US06111002700,3654,44.7,5.6,6.2,2.6,4.7,5.9,16.6,11.6,13.8,6.7,7.1,5.5,6.5,7.2,42.7,78.7,2.1,0.7,1.8,0.0,14.7,2.1,Census Tract 27; Ventura County; California,6,111,2700
1400000US06111002800,5886,48.5,5.8,6.3,6.6,6.2,5.9,19.5,15.9,13.7,6.0,3.8,4.7,4.5,1.1,34.9,77.3,1.8,2.1,1.6,0.2,11.1,5.9,Census Tract 28; Ventura County; California,6,111,2800
1400000US06111002901,6335,43.5,6.2,5.4,5.5,4.4,8.4,15.8,13.3,16.2,6.2,5.0,7.2,4.0,2.3,39.2,52.1,4.5,0.4,13.4,0.0,24.7,4.9,Census Tract 29.01; Ventura County; California,6,111,2901
1400000US06111002905,5477,47.3,8.4,3.7,6.5,6.4,8.6,15.2,14.0,9.6,8.8,8.1,7.0,3.7,0.2,35.7,56.4,8.9,1.0,10.6,0.8,18.2,4.1,Census Tract 29.05; Ventura County; California,6,111,2905
1400000US06075033000,7978,51.2,5.9,3.7,5.0,4.2,8.5,12.6,16.9,11.7,9.2,5.9,5.2,5.5,5.6,41.1,44.8,1.9,0.3,46.7,0.8,1.8,3.7,"Census Tract 330, San Francisco County, California",6,75,33000
1400000US06075033100,3819,49.8,3.2,7.0,6.2,6.5,2.6,12.3,13.3,13.6,7.6,6.6,9.8,7.9,3.2,43.8,41.0,0.0,0.0,56.6,0.0,0.2,2.1,Census Tract 331; San Francisco County; California,6,75,33100
1400000US06075033201,3437,41.8,2.4,0.0,1.7,42.9,27.5,6.7,3.0,6.1,2.4,1.5,1.6,3.1,1.1,20.4,52.6,10.0,0.3,22.5,0.0,10.0,4.6,Census Tract 332.01; San Francisco County; California,6,75,33201
1400000US06075033203,3161,48.0,2.6,1.5,2.9,10.5,26.3,12.1,10.3,13.5,6.6,1.9,5.7,3.5,2.7,28.7,52.0,4.7,0.1,31.0,2.7,7.0,2.5,Census Tract 332.03; San Francisco County; California,6,75,33203
1400000US06075033204,3632,38.5,1.0,3.8,2.1,8.5,25.8,13.4,11.5,10.7,3.6,1.8,10.5,5.6,1.8,28.7,45.0,8.3,1.8,37.3,0.0,3.2,4.4,Census Tract 332.04; San Francisco County; California,6,75,33204
1400000US06075035100,8025,50.9,4.1,4.7,5.5,5.1,5.9,13.8,14.8,17.1,7.4,6.9,6.8,5.2,2.5,42.2,33.1,0.0,0.0,59.8,0.0,0.7,6.5,"Census Tract 351, San Francisco County, California",6,75,35100
1400000US06075035201,5109,48.4,4.0,3.0,6.1,4.8,4.3,14.3,16.0,15.4,8.2,8.7,8.2,4.9,2.2,43.3,37.2,0.1,0.1,57.7,3.0,0.0,1.9,Census Tract 352.01; San Francisco County; California,6,75,35201
1400000US06075035202,4420,47.9,5.0,3.1,2.4,3.9,10.2,23.1,16.2,12.3,6.5,5.0,6.2,4.8,1.3,35.7,49.9,1.4,0.2,43.3,0.7,0.5,3.9,Census Tract 352.02; San Francisco County; California,6,75,35202
1400000US06075035300,7862,47.1,4.6,5.1,5.8,5.9,8.2,13.0,13.8,10.5,7.0,7.4,9.7,5.5,3.4,39.9,29.8,0.0,0.0,66.2,0.0,0.8,3.2,Census Tract 353; San Francisco County; California,6,75,35300
1400000US06075035400,6366,48.4,5.1,2.4,5.0,6.1,9.1,9.3,16.9,19.5,7.6,3.1,6.0,7.1,2.7,42.3,44.8,1.5,0.0,46.1,3.6,0.9,3.2,Census Tract 354; San Francisco County; California,6,75,35400
1400000US06075040100,4484,45.5,2.1,1.9,2.7,4.9,10.6,22.7,14.9,17.3,2.7,6.8,5.0,5.3,3.3,38.6,51.2,7.8,1.9,31.5,0.0,2.7,5.0,Census Tract 401; San Francisco County; California,6,75,40100
1400000US06075040200,5428,48.1,5.3,2.9,4.4,5.1,7.3,22.7,15.9,10.8,6.1,6.7,6.6,5.3,1.1,36.2,45.1,0.7,0.2,46.6,0.0,3.6,3.7,Census Tract 402; San Francisco County; California,6,75,40200
1400000US06075042601,3722,48.3,3.2,7.3,4.1,2.0,2.3,13.7,21.6,21.3,6.7,4.2,4.6,5.0,3.9,43.6,42.6,1.4,0.0,46.5,0.3,1.0,8.2,Census Tract 426.01; San Francisco County; California,6,75,42601
1400000US06075042602,3684,39.6,4.5,5.1,6.2,4.9,7.1,14.3,22.8,16.1,3.3,4.7,6.1,2.5,2.4,38.0,48.5,1.9,0.0,45.6,1.7,0.9,1.4,Census Tract 426.02; San Francisco County; California,6,75,42602
1400000US06075042700,6008,46.8,4.8,4.1,0.8,4.2,6.7,24.0,16.4,16.0,4.6,6.6,5.8,4.2,1.8,37.8,56.1,0.3,0.3,37.9,0.8,3.0,1.6,Census Tract 427; San Francisco County; California,6,75,42700
1400000US06075042800,2383,48.6,4.7,6.0,5.8,6.5,5.8,3.2,13.0,21.7,5.5,8.9,6.8,8.0,4.1,47.2,72.8,0.6,0.0,17.7,0.8,2.9,5.1,Census Tract 428; San Francisco County; California,6,75,42800
1400000US06075045100,4592,46.5,6.5,1.8,1.2,2.0,13.8,22.1,16.5,13.6,6.4,3.0,3.0,8.7,1.4,37.7,43.6,1.6,0.7,49.1,0.0,1.2,3.8,Census Tract 451; San Francisco County; California,6,75,45100
1400000US06075045200,6476,45.0,4.2,5.0,2.1,4.9,7.3,14.3,22.8,14.2,5.0,3.5,10.1,4.8,1.7,40.4,43.9,0.6,0.6,46.8,0.8,0.9,6.3,"Census Tract 452, San Francisco County, California",6,75,45200
1400000US06075047600,5356,40.8,0.8,6.1,4.8,3.3,6.3,21.0,15.3,11.0,7.6,6.6,7.8,8.5,0.8,38.4,45.2,0.3,0.3,50.4,0.3,0.3,3.2,Census Tract 476; San Francisco County; California,6,75,47600
